3635540,-,-,2015/2/16 1:20,2015/2/16 1:20,Americas,Canada,Siebel Service Request
3636887,-,-,2015/2/16 4:00,2015/2/16 4:00,Americas,Canada,Siebel Service Request
3636901,-,-,2015/2/16 4:00,2015/2/16 4:00,Americas,Canada,Siebel Service Request
3637972,-,-,2015/2/16 4:03,2015/2/16 4:03,Americas,Canada,Siebel Service Request
3637999,-,-,2015/2/16 4:03,2015/2/16 4:03,Americas,Canada,Siebel Service Request
3638673,-,-,2015/2/16 7:00,2015/2/16 7:00,Americas,Canada,Siebel Service Request
3593313,Thomson Reuters Eikon for Commodities,Phone,2015/2/2 9:37,2015/2/23 11:33,Americas,United States,Service Cloud Case (Read Only)
3603421,Thomson Reuters Eikon,Phone,2015/2/5 12:05,2015/2/25 11:13,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Bernd Preiss (5 records),,,,,,,
,,,,,,,
3662321,Thomson Reuters Eikon,Phone,2015/2/25 10:29,2015/2/26 4:18,Europe,Germany,Service Cloud Case (Read Only)
3662419,Thomson Reuters Eikon,Phone,2015/2/25 10:51,2015/2/26 4:20,Europe,Germany,Service Cloud Case (Read Only)
3662526,Thomson Reuters Eikon,Phone,2015/2/25 11:18,2015/2/26 4:29,Europe,Germany,Service Cloud Case (Read Only)
3662551,Thomson Reuters Eikon,Phone,2015/2/25 11:28,2015/2/26 5:53,Europe,Germany,Service Cloud Case (Read Only)
2960694,-,-,2014/5/22 14:09,2015/2/26 6:57,Europe,Germany,Siebel Service Request
????Case Owner: Daniel Georges (5 records),,,,,,,
,,,,,,,
3566755,The sell-side research variant of Thomson Reuters Eikon,Phone,2015/1/22 2:48,2015/2/12 8:25,Europe,Germany,Service Cloud Case (Read Only)
3616580,Thomson Reuters Eikon,Contact Us,2015/2/11 11:53,2015/2/16 8:00,Europe,Ireland,Service Cloud Case (Read Only)
3587285,Thomson Reuters Eikon,Chat,2015/1/30 9:42,2015/2/17 7:23,Europe,Luxembourg,Service Cloud Case (Read Only)
3566740,The sell-side research variant of Thomson Reuters Eikon,Phone,2015/1/22 2:45,2015/2/25 7:57,Europe,Germany,Service Cloud Case (Read Only)
3613516,Thomson Reuters Eikon,Contact Us,2015/2/10 11:08,2015/2/26 3:34,Europe,France,Service Cloud Case (Read Only)
????Case Owner: Dominic Lee (8 records),,,,,,,
,,,,,,,
3609169,Thomson Reuters Eikon,Phone,2015/2/9 3:56,2015/2/9 4:25,Asia,Singapore,Enquiry (Read Only)
2581034,Thomson Reuters Eikon,-,2014/1/28 22:01,2015/2/10 0:49,Asia,Malaysia,Siebel Service Request
3580283,Thomson Reuters Eikon,Phone,2015/1/28 0:55,2015/2/11 21:15,Asia,Malaysia,Service Cloud Case (Read Only)
3617739,Thomson Reuters Messenger,Phone,2015/2/11 23:31,2015/2/13 0:32,Asia,Singapore,Enquiry (Read Only)
3621076,The asset management variant of Thomson Reuters Eikon,Phone,2015/2/13 2:52,2015/2/13 3:11,Asia,Singapore,Service Cloud Case (Read Only)
3643357,Thomson Reuters Eikon,Contact Us,2015/2/17 20:27,2015/2/23 20:18,Asia,Singapore,Service Cloud Case (Read Only)
3640703,Thomson Reuters Eikon,Email,2015/2/16 20:59,2015/2/24 2:23,Asia,Singapore,Service Cloud Case (Read Only)
3277038,Thomson Reuters Eikon,Contact Us,2014/9/16 2:32,2015/2/27 2:42,Asia,Singapore,Service Cloud Case (Read Only)
????Case Owner: Eric Chung (17 records),,,,,,,
,,,,,,,
3550939,Thomson Reuters Eikon,Phone,2015/1/14 18:14,2015/2/1 19:27,Asia,Australia,Service Cloud Case (Read Only)
3507011,Thomson Reuters Eikon,Phone,2014/12/21 23:36,2015/2/2 22:58,Asia,Australia,Service Cloud Case (Read Only)
3595047,Thomson Reuters Eikon,Phone,2015/2/2 23:39,2015/2/2 23:49,Asia,Australia,Service Cloud Case (Read Only)
3595044,Thomson Reuters Eikon,Contact Us,2015/2/2 23:33,2015/2/4 22:21,Asia,Bangladesh,Service Cloud Case (Read Only)
3601455,Thomson Reuters Eikon,Phone,2015/2/5 0:01,2015/2/5 0:11,Asia,Australia,Service Cloud Case (Read Only)
3601470,Thomson Reuters Eikon,Contact Us,2015/2/5 0:21,2015/2/5 1:39,Asia,India,Service Cloud Case (Read Only)
3569494,Thomson Reuters Eikon,Contact Us,2015/1/22 22:42,2015/2/5 18:06,Asia,Australia,Service Cloud Case (Read Only)
3544842,Thomson Reuters Eikon,Chat,2015/1/12 21:12,2015/2/8 17:53,Asia,Fiji,Service Cloud Case (Read Only)
3604709,Thomson Reuters Eikon with Datastream for Office,Contact Us,2015/2/6 0:57,2015/2/10 23:27,Asia,Australia,Service Cloud Case (Read Only)
3617449,Thomson Reuters Eikon,Phone,2015/2/11 20:04,2015/2/11 20:30,Asia,Australia,Service Cloud Case (Read Only)
3591869,Thomson Reuters Eikon,Phone,2015/2/1 23:47,2015/2/19 0:38,Asia,Australia,Service Cloud Case (Read Only)
3620834,Thomson Reuters Eikon,Phone,2015/2/12 23:23,2015/2/22 17:54,Asia,Singapore,Service Cloud Case (Read Only)
3660293,Thomson Reuters Eikon,Email,2015/2/24 17:55,2015/2/24 20:23,Asia,Australia,Service Cloud Case (Read Only)
3617420,Thomson Reuters Eikon,Phone,2015/2/11 19:36,2015/2/25 23:41,Asia,Australia,Service Cloud Case (Read Only)
3406999,Thomson Reuters Eikon,Contact Us,2014/11/9 18:24,2015/2/26 18:10,Asia,Australia,Service Cloud Case (Read Only)
3643442,Thomson Reuters Eikon,Phone,2015/2/17 21:48,2015/2/26 18:14,Asia,Australia,Service Cloud Case (Read Only)
3576573,Thomson Reuters Eikon,Contact Us,2015/1/26 20:38,2015/2/26 18:21,Asia,Australia,Service Cloud Case (Read Only)
????Case Owner: Federico Cugola (14 records),,,,,,,
,,,,,,,
3592729,Thomson Reuters Eikon,Phone,2015/2/2 5:58,2015/2/3 4:28,Europe,United Kingdom,Service Cloud Case (Read Only)
3592543,Thomson Reuters Eikon,Contact Us,2015/2/2 4:41,2015/2/5 9:01,Europe,Switzerland,Service Cloud Case (Read Only)
3450781,Thomson Reuters Eikon for Commodities,Phone,2014/11/26 6:19,2015/2/6 6:26,Europe,United Kingdom,Service Cloud Case (Read Only)
3609953,DBU - Data Backup Unit,Phone,2015/2/9 9:22,2015/2/10 9:17,Europe,Italy,Service Cloud Case (Read Only)
3583716,Thomson Reuters Eikon,Phone,2015/1/29 4:11,2015/2/13 7:28,Europe,Italy,Service Cloud Case (Read Only)
3619067,Thomson Reuters Eikon,Contact Us,2015/2/12 9:25,2015/2/13 10:46,Europe,Italy,Service Cloud Case (Read Only)
3610536,Thomson Reuters Eikon for Commodities,Phone,2015/2/9 11:52,2015/2/16 4:15,Europe,Italy,Service Cloud Case (Read Only)
3619055,Thomson Reuters Eikon,Contact Us,2015/2/12 9:21,2015/2/16 4:53,Europe,Italy,Service Cloud Case (Read Only)
3574725,Thomson Reuters Eikon,Phone,2015/1/26 6:32,2015/2/16 5:31,Europe,Italy,Service Cloud Case (Read Only)
3580954,Thomson Reuters Eikon,Phone,2015/1/28 5:33,2015/2/17 4:18,Europe,Italy,Service Cloud Case (Read Only)
3592796,Thomson Reuters Eikon,Phone,2015/2/2 6:24,2015/2/18 4:28,Europe,Italy,Service Cloud Case (Read Only)
3641671,Thomson Reuters Eikon,Chat,2015/2/17 7:19,2015/2/20 4:32,Europe,United Kingdom,Service Cloud Case (Read Only)
3569865,Thomson Reuters Eikon,Phone,2015/1/23 3:27,2015/2/20 4:42,Europe,Italy,Service Cloud Case (Read Only)
3621548,Thomson Reuters Eikon,Phone,2015/2/13 6:10,2015/2/20 4:50,Europe,United Kingdom,Service Cloud Case (Read Only)
????Case Owner: Guido Buchmann (15 records),,,,,,,
,,,,,,,
3458277,Thomson Reuters Eikon,Phone,2014/12/1 5:28,2015/2/2 4:52,Europe,Germany,Service Cloud Case (Read Only)
3360542,Thomson Reuters Eikon,Phone,2014/10/21 9:55,2015/2/4 2:07,Europe,Austria,Service Cloud Case (Read Only)
3598901,Thomson Reuters Eikon,Phone,2015/2/4 4:33,2015/2/4 5:11,Europe,Switzerland,Service Cloud Case (Read Only)
3581128,Datastream,Contact Us,2015/1/28 6:44,2015/2/5 2:15,Europe,Switzerland,Service Cloud Case (Read Only)
3461294,Thomson Reuters Eikon for Commodities,Contact Us,2014/12/2 4:50,2015/2/5 2:22,Europe,Austria,Service Cloud Case (Read Only)
3263036,Thomson Reuters Eikon,Contact Us,2014/9/10 4:13,2015/2/5 4:07,Europe,Switzerland,Service Cloud Case (Read Only)
3579007,Thomson Reuters Eikon,Chat,2015/1/27 11:32,2015/2/5 8:46,Europe,Germany,Service Cloud Case (Read Only)
3396320,Thomson Reuters Eikon,Contact Us,2014/11/4 10:22,2015/2/9 7:43,Europe,Germany,Service Cloud Case (Read Only)
3593520,Thomson Reuters Eikon,Phone,2015/2/2 10:33,2015/2/11 2:30,Europe,Germany,Service Cloud Case (Read Only)
3609721,Thomson Reuters Eikon,Contact Us,2015/2/9 7:58,2015/2/13 5:32,Europe,Germany,Service Cloud Case (Read Only)
3549378,Thomson Reuters Eikon,Contact Us,2015/1/14 8:31,2015/2/16 2:17,Europe,United Kingdom,Service Cloud Case (Read Only)
3621125,Thomson Reuters Eikon with Datastream for Office,Chat,2015/2/13 3:13,2015/2/16 3:19,Europe,Austria,Service Cloud Case (Read Only)
3597385,Thomson Reuters Eikon,Contact Us,2015/2/3 14:13,2015/2/18 8:30,Europe,Croatia,Service Cloud Case (Read Only)
3644900,Thomson Reuters Eikon,Phone,2015/2/18 10:32,2015/2/20 3:14,Europe,United Kingdom,Service Cloud Case (Read Only)
3574373,Thomson Reuters Eikon,Phone,2015/1/26 4:28,2015/2/20 8:50,Europe,Germany,Service Cloud Case (Read Only)
????Case Owner: Kishor Talole (31 records),,,,,,,
,,,,,,,
3564357,Thomson Reuters Eikon,Contact Us,2015/1/21 6:38,2015/2/2 0:20,Asia,India,Service Cloud Case (Read Only)
3598354,Dealing 3000,Contact Us,2015/2/4 0:15,2015/2/4 5:41,Asia,India,Service Cloud Case (Read Only)
3564192,Dealing 3000,Phone,2015/1/21 5:29,2015/2/4 23:53,Asia,India,Service Cloud Case (Read Only)
3294428,Thomson Reuters Eikon,Contact Us,2014/9/23 6:36,2015/2/8 22:31,Asia,India,Service Cloud Case (Read Only)
3604774,Print Server Pro,Phone,2015/2/6 1:44,2015/2/9 0:37,Asia,India,Service Cloud Case (Read Only)
3608602,Dealing 3000,Phone,2015/2/8 23:08,2015/2/9 0:55,Asia,India,Service Cloud Case (Read Only)
3608553,Dealing 3000,Phone,2015/2/8 22:21,2015/2/9 2:39,Asia,India,Service Cloud Case (Read Only)
3558827,Thomson Reuters Eikon,Phone,2015/1/19 7:01,2015/2/9 23:57,Asia,India,Service Cloud Case (Read Only)
3611833,Dealing 3000,Contact Us,2015/2/9 22:33,2015/2/10 1:47,Asia,India,Service Cloud Case (Read Only)
3604842,Thomson Reuters Eikon,Contact Us,2015/2/6 2:26,2015/2/11 6:50,Asia,India,Service Cloud Case (Read Only)
3617819,Dealing 3000,Contact Us,2015/2/12 0:41,2015/2/12 5:25,Asia,India,Service Cloud Case (Read Only)
3615448,Dealing 3000,Phone,2015/2/11 5:32,2015/2/13 4:31,Asia,India,Service Cloud Case (Read Only)
3598630,Print Server Pro,Phone,2015/2/4 2:54,2015/2/13 5:19,Asia,India,Service Cloud Case (Read Only)
3611944,Thomson Reuters Eikon for India,Chat,2015/2/10 0:10,2015/2/13 5:56,Asia,India,Service Cloud Case (Read Only)
3609011,Thomson Reuters Eikon for India,Chat,2015/2/9 2:59,2015/2/16 2:33,Asia,India,Service Cloud Case (Read Only)
3615537,Thomson Reuters Eikon,Contact Us,2015/2/11 6:03,2015/2/16 2:43,Asia,India,Service Cloud Case (Read Only)
3633323,Thomson Reuters Eikon,Chat,2015/2/15 23:04,2015/2/16 3:05,Asia,India,Service Cloud Case (Read Only)
3615003,Thomson Reuters Eikon,Contact Us,2015/2/11 2:40,2015/2/16 3:48,Asia,India,Service Cloud Case (Read Only)
3633378,Dealing 3000,Contact Us,2015/2/15 23:46,2015/2/16 5:04,Asia,India,Service Cloud Case (Read Only)
3638087,Dealing 3000,Phone,2015/2/16 4:15,2015/2/16 5:06,Asia,India,Service Cloud Case (Read Only)
3530642,Dealing 3000,Phone,2015/1/6 22:50,2015/2/17 23:16,Asia,India,Service Cloud Case (Read Only)
3598617,Thomson Reuters Eikon,Contact Us,2015/2/4 2:48,2015/2/20 2:36,Asia,India,Service Cloud Case (Read Only)
3648710,Dealing 3000,Phone,2015/2/20 0:37,2015/2/20 3:37,Asia,India,Service Cloud Case (Read Only)
3648627,Thomson Reuters Eikon,Contact Us,2015/2/19 22:54,2015/2/20 3:50,Asia,India,Service Cloud Case (Read Only)
3654927,Thomson Reuters Eikon,Contact Us,2015/2/22 23:32,2015/2/23 1:52,Asia,India,Service Cloud Case (Read Only)
3648684,Thomson Reuters Eikon for Commodities,Contact Us,2015/2/20 0:11,2015/2/23 7:43,Asia,India,Service Cloud Case (Read Only)
3655256,Deal Tracker Application,Phone,2015/2/23 3:18,2015/2/25 6:49,Asia,India,Service Cloud Case (Read Only)
3601427,Dealing 3000,Contact Us,2015/2/4 23:39,2015/2/25 7:23,Asia,India,Service Cloud Case (Read Only)
3660707,Dealing 3000,Phone,2015/2/24 23:01,2015/2/25 7:32,Asia,India,Service Cloud Case (Read Only)
3658762,Thomson Reuters Eikon for Commodities,Contact Us,2015/2/24 7:50,2015/2/25 7:37,Asia,India,Service Cloud Case (Read Only)
3661750,Dealing 3000,Chat,2015/2/25 7:34,2015/2/26 1:25,Asia,India,Service Cloud Case (Read Only)
????Case Owner: Koji Yasuda (6 records),,,,,,,
,,,,,,,
3591596,Thomson Reuters Eikon,Phone,2015/2/1 20:50,2015/2/1 22:25,Asia,Japan,Enquiry (Read Only)
3601868,Thomson Reuters Eikon,Phone,2015/2/5 3:36,2015/2/5 3:43,Asia,Japan,Enquiry (Read Only)
3395225,Thomson Reuters Eikon,Phone,2014/11/4 4:01,2015/2/9 3:56,Asia,Japan,Service Cloud Case (Read Only)
3612432,Thomson Reuters Eikon,Phone,2015/2/10 4:15,2015/2/11 21:18,Asia,Japan,Enquiry (Read Only)
3560795,Thomson Reuters Eikon,Phone,2015/1/20 3:52,2015/2/11 21:52,Asia,Japan,Service Cloud Case (Read Only)
3243156,Thomson Reuters Eikon,Chat,2014/9/1 4:38,2015/2/26 0:00,Asia,Japan,Service Cloud Case (Read Only)
????Case Owner: Masanobu Tanabe (23 records),,,,,,,
,,,,,,,
3591853,Thomson Reuters Eikon,Phone,2015/2/1 23:34,2015/2/2 21:56,Asia,Japan,Service Cloud Case (Read Only)
3583377,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/29 1:41,2015/2/4 1:06,Asia,Japan,Service Cloud Case (Read Only)
3437720,Thomson Reuters Eikon,Phone,2014/11/19 21:35,2015/2/4 22:47,Asia,Japan,Service Cloud Case (Read Only)
3569419,Thomson Reuters Eikon for Japanese Securities,Email,2015/1/22 21:42,2015/2/5 0:31,Asia,Japan,Service Cloud Case (Read Only)
3536830,Thomson Reuters Eikon for Japanese Securities,Phone,2015/1/8 23:30,2015/2/5 1:42,Asia,Japan,Service Cloud Case (Read Only)
3560456,Thomson Reuters Eikon,Phone,2015/1/20 1:47,2015/2/5 2:26,Asia,Japan,Service Cloud Case (Read Only)
3558055,Thomson Reuters Eikon,Phone,2015/1/19 1:30,2015/2/5 2:53,Asia,Japan,Service Cloud Case (Read Only)
3601039,Thomson Reuters Eikon,Phone,2015/2/4 19:05,2015/2/5 21:41,Asia,Japan,Service Cloud Case (Read Only)
3597806,Thomson Reuters Eikon,Phone,2015/2/3 17:49,2015/2/5 22:06,Asia,Japan,Service Cloud Case (Read Only)
3597884,Thomson Reuters Eikon,Chat,2015/2/3 18:53,2015/2/6 2:45,Asia,Japan,Service Cloud Case (Read Only)
3604673,Thomson Reuters Eikon,Email,2015/2/6 0:22,2015/2/9 5:44,Asia,Hong Kong,Service Cloud Case (Read Only)
3504167,Thomson Reuters Eikon,Phone,2014/12/18 23:34,2015/2/9 22:14,Asia,Japan,Service Cloud Case (Read Only)
3608411,Insertlink,Phone,2015/2/8 20:32,2015/2/12 18:59,Asia,Japan,Service Cloud Case (Read Only)
3617939,Thomson Reuters Eikon for Commodities J-Com,Phone,2015/2/12 1:51,2015/2/12 19:12,Asia,Japan,Service Cloud Case (Read Only)
3604386,Thomson Reuters Eikon,Contact Us,2015/2/5 20:46,2015/2/12 22:20,Asia,Japan,Service Cloud Case (Read Only)
3635512,-,-,2015/2/16 1:20,2015/2/16 1:20,Asia,Japan,Siebel Service Request
3635570,-,-,2015/2/16 1:20,2015/2/16 1:20,Asia,Japan,Siebel Service Request
3636491,Thomson Reuters Eikon,Contact Us,2015/2/16 2:08,2015/2/16 4:24,Asia,Japan,Enquiry (Read Only)
3640839,Thomson Reuters Eikon,Phone,2015/2/16 22:40,2015/2/17 3:01,Asia,Japan,Service Cloud Case (Read Only)
3609472,Thomson Reuters Eikon,Phone,2015/2/9 5:51,2015/2/24 22:15,Asia,Japan,Service Cloud Case (Read Only)
3663415,Thomson Reuters Eikon,Phone,2015/2/25 19:15,2015/2/25 21:11,Asia,Japan,Service Cloud Case (Read Only)
3612594,Thomson Reuters Eikon,Phone,2015/2/10 5:13,2015/2/26 3:54,Asia,Japan,Service Cloud Case (Read Only)
3666460,Thomson Reuters Eikon,Phone,2015/2/26 20:50,2015/2/26 21:45,Asia,Japan,Service Cloud Case (Read Only)
????Case Owner: Nacho Mayoral (11 records),,,,,,,
,,,,,,,
3481703,Thomson Reuters Eikon for Commodities,Phone,2014/12/10 6:09,2015/2/2 5:47,Europe,Spain,Service Cloud Case (Read Only)
3578391,Thomson Reuters Eikon,Chat,2015/1/27 8:23,2015/2/2 5:50,Europe,United Kingdom,Service Cloud Case (Read Only)
3569949,Thomson Reuters Eikon,Contact Us,2015/1/23 3:58,2015/2/2 6:05,Europe,Spain,Service Cloud Case (Read Only)
3598762,Thomson Reuters Eikon,Contact Us,2015/2/4 3:42,2015/2/5 10:55,Europe,Spain,Service Cloud Case (Read Only)
3095085,Thomson Reuters Eikon,Chat,2014/7/7 6:19,2015/2/6 8:36,Europe,United Kingdom,Service Cloud Case (Read Only)
3599035,Thomson Reuters Eikon,Contact Us,2015/2/4 5:25,2015/2/18 6:19,Europe,United Kingdom,Service Cloud Case (Read Only)
3266528,Thomson Reuters Eikon,Contact Us,2014/9/11 9:06,2015/2/20 5:02,Europe,Spain,Service Cloud Case (Read Only)
3458645,Thomson Reuters Eikon,Phone,2014/12/1 8:15,2015/2/23 12:12,Europe,Germany,Service Cloud Case (Read Only)
3661351,Thomson Reuters Eikon for Wealth Management,Contact Us,2015/2/25 4:44,2015/2/25 10:37,Europe,Spain,Service Cloud Case (Read Only)
3661345,Thomson Reuters Eikon,Contact Us,2015/2/25 4:43,2015/2/26 6:30,Europe,Spain,Service Cloud Case (Read Only)
3596924,Thomson Reuters Eikon,Phone,2015/2/3 11:24,2015/2/26 9:43,Europe,United Kingdom,Service Cloud Case (Read Only)
????Case Owner: Paul Adams (4 records),,,,,,,
,,,,,,,
3621557,Thomson Reuters Eikon,Phone,2015/2/13 6:17,2015/2/13 6:29,Europe,United Kingdom,Service Cloud Case (Read Only)
3644315,Thomson Reuters Eikon,Phone,2015/2/18 7:15,2015/2/18 8:48,Americas,United States,Service Cloud Case (Read Only)
3621521,Thomson Reuters Eikon,Phone,2015/2/13 5:54,2015/2/23 12:25,Europe,Ireland,Service Cloud Case (Read Only)
3609089,Thomson Reuters Eikon,Contact Us,2015/2/9 3:28,2015/2/24 7:59,Europe,Netherlands,Service Cloud Case (Read Only)
????Case Owner: Peter Johansson (13 records),,,,,,,
,,,,,,,
3432939,Thomson Reuters Eikon,Phone,2014/11/18 8:14,2015/2/5 7:09,Europe,Sweden,Service Cloud Case (Read Only)
3504865,Thomson Reuters Eikon,Email,2014/12/19 6:32,2015/2/6 7:38,Europe,Sweden,Service Cloud Case (Read Only)
3602301,Thomson Reuters Eikon,Phone,2015/2/5 6:07,2015/2/10 3:50,Europe,Sweden,Service Cloud Case (Read Only)
3504966,Thomson Reuters Eikon,Phone,2014/12/19 7:40,2015/2/11 8:56,Europe,Sweden,Service Cloud Case (Read Only)
3425870,Thomson Reuters Eikon,Phone,2014/11/14 8:13,2015/2/11 9:54,Europe,Sweden,Service Cloud Case (Read Only)
3263505,Thomson Reuters Eikon,Phone,2014/9/10 7:25,2015/2/12 3:39,Europe,Sweden,Service Cloud Case (Read Only)
3433141,Thomson Reuters Eikon,Phone,2014/11/18 9:28,2015/2/19 6:35,Europe,Sweden,Service Cloud Case (Read Only)
3567125,Thomson Reuters Eikon for Commodities,Phone,2015/1/22 5:11,2015/2/19 6:46,Europe,Sweden,Service Cloud Case (Read Only)
3614989,Thomson Reuters Eikon,Contact Us,2015/2/11 2:31,2015/2/23 7:07,Europe,Denmark,Service Cloud Case (Read Only)
3619308,Thomson Reuters Eikon for Commodities,Chat,2015/2/12 10:33,2015/2/23 7:13,Europe,Denmark,Service Cloud Case (Read Only)
3649434,Thomson Reuters Eikon,Phone,2015/2/20 8:16,2015/2/23 7:22,Europe,Norway,Service Cloud Case (Read Only)
3603013,The banking variant of Thomson Reuters Eikon,Contact Us,2015/2/5 10:24,2015/2/24 7:54,Europe,Sweden,Service Cloud Case (Read Only)
3648954,Thomson Reuters Eikon,Phone,2015/2/20 3:44,2015/2/27 9:03,Europe,Norway,Service Cloud Case (Read Only)
????Case Owner: Rakesh Vichare (24 records),,,,,,,
,,,,,,,
3591978,Thomson Reuters Eikon,Contact Us,2015/2/2 1:11,2015/2/2 8:46,Asia,India,Service Cloud Case (Read Only)
3536901,TRM - Thomson Reuters Messenger,Contact Us,2015/1/9 0:48,2015/2/3 7:03,Asia,India,Service Cloud Case (Read Only)
3592760,TRTN-Thomson Reuters Trade Notification,Phone,2015/2/2 6:11,2015/2/3 7:17,Asia,India,Service Cloud Case (Read Only)
3598234,Dealing 3000,Phone,2015/2/3 22:35,2015/2/4 6:02,Asia,India,Service Cloud Case (Read Only)
3595182,Dealing 3000,Phone,2015/2/3 1:30,2015/2/4 7:52,Asia,India,Service Cloud Case (Read Only)
3598555,Dealing 3000,Phone,2015/2/4 2:16,2015/2/12 3:50,Asia,India,Service Cloud Case (Read Only)
3599157,Dealing 3000,Contact Us,2015/2/4 6:15,2015/2/12 3:55,Asia,India,Service Cloud Case (Read Only)
3419712,Thomson Reuters Messenger,Contact Us,2014/11/12 4:13,2015/2/12 7:03,Asia,India,Service Cloud Case (Read Only)
3595474,Thomson Reuters Eikon,Phone,2015/2/3 3:31,2015/2/13 7:15,Asia,India,Service Cloud Case (Read Only)
3531570,Dealing 3000,Phone,2015/1/7 6:09,2015/2/13 7:47,Asia,India,Service Cloud Case (Read Only)
3617709,Thomson Reuters Eikon,Contact Us,2015/2/11 23:03,2015/2/16 8:02,Asia,India,Service Cloud Case (Read Only)
3527854,Thomson Reuters Messenger,Phone,2015/1/5 23:18,2015/2/16 8:17,Asia,India,Service Cloud Case (Read Only)
3633402,Dealing 3000,Contact Us,2015/2/16 0:05,2015/2/17 4:34,Asia,India,Service Cloud Case (Read Only)
3621119,Dealing 3000,Phone,2015/2/13 3:10,2015/2/17 8:02,Asia,India,Service Cloud Case (Read Only)
3639472,Dealing 3000,Phone,2015/2/16 8:20,2015/2/19 5:32,Asia,India,Service Cloud Case (Read Only)
3643843,Dealing 3000,Chat,2015/2/18 3:30,2015/2/20 0:43,Asia,India,Service Cloud Case (Read Only)
3654921,Thomson Reuters Eikon,Phone,2015/2/22 23:25,2015/2/23 2:58,Asia,India,Service Cloud Case (Read Only)
3657876,Dealing 3000,Contact Us,2015/2/24 1:27,2015/2/24 5:04,Asia,India,Service Cloud Case (Read Only)
3617926,Thomson Reuters Eikon,Contact Us,2015/2/12 1:46,2015/2/25 6:33,Asia,India,Service Cloud Case (Read Only)
3663839,Thomson Reuters Messenger,Contact Us,2015/2/26 0:44,2015/2/26 7:28,Asia,India,Service Cloud Case (Read Only)
3664789,Dealing 3000,Contact Us,2015/2/26 8:08,2015/2/27 4:31,Asia,India,Service Cloud Case (Read Only)
3666700,Thomson Reuters Eikon,Contact Us,2015/2/27 0:07,2015/2/27 8:42,Asia,India,Service Cloud Case (Read Only)
3648822,Thomson Reuters Eikon,Contact Us,2015/2/20 2:20,2015/2/27 9:00,Asia,India,Service Cloud Case (Read Only)
3664833,Dealing 3000,Contact Us,2015/2/26 8:29,2015/2/27 9:08,Asia,India,Service Cloud Case (Read Only)
????Case Owner: Raymond Gainard (10 records),,,,,,,
,,,,,,,
3519058,Thomson Reuters Eikon,Phone,2014/12/30 2:08,2015/2/2 6:01,Europe,Switzerland,Service Cloud Case (Read Only)
3596715,Thomson Reuters Eikon,Chat,2015/2/3 10:33,2015/2/5 4:46,Europe,France,Service Cloud Case (Read Only)
3570326,The core variant of Thomson Reuters Eikon,Contact Us,2015/1/23 6:48,2015/2/10 3:37,Europe,France,Service Cloud Case (Read Only)
2950315,-,-,2014/5/19 14:08,2015/2/11 4:13,Europe,Switzerland,Siebel Service Request
3490648,Thomson Reuters Eikon with Datastream for Office,Phone,2014/12/15 6:33,2015/2/13 5:58,Europe,France,Service Cloud Case (Read Only)
3099570,Thomson Reuters Eikon,Phone,2014/7/8 10:14,2015/2/13 10:50,Europe,France,Service Cloud Case (Read Only)
3552029,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/15 5:10,2015/2/13 10:55,Europe,France,Service Cloud Case (Read Only)
3565209,Thomson Reuters Eikon,Phone,2015/1/21 11:23,2015/2/17 5:51,Europe,France,Service Cloud Case (Read Only)
2465827,-,-,2013/12/13 7:04,2015/2/25 10:04,Europe,France,Siebel Service Request
3615365,Thomson Reuters Eikon,Phone,2015/2/11 5:01,2015/2/26 9:12,Europe,France,Service Cloud Case (Read Only)
????Case Owner: Richard Milnes (10 records),,,,,,,
,,,,,,,
3616297,Thomson Reuters Eikon,Phone,2015/2/11 10:39,2015/2/11 11:44,Europe,United Kingdom,Service Cloud Case (Read Only)
3465240,Thomson Reuters Eikon for Commodities,Phone,2014/12/3 6:01,2015/2/12 5:59,Europe,United Kingdom,Service Cloud Case (Read Only)
3578861,Thomson Reuters Eikon,Phone,2015/1/27 10:51,2015/2/12 10:19,Europe,United Kingdom,Service Cloud Case (Read Only)
3613493,-,Delivery Direct,2015/2/10 11:01,2015/2/12 10:27,Europe,United Kingdom,Enquiry (Read Only)
3619193,Thomson Reuters Eikon,Phone,2015/2/12 9:59,2015/2/13 7:15,Europe,United Kingdom,Service Cloud Case (Read Only)
3546161,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/13 8:06,2015/2/13 8:52,Europe,United Kingdom,Service Cloud Case (Read Only)
3578136,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/27 6:23,2015/2/18 7:30,Europe,United Kingdom,Service Cloud Case (Read Only)
3578145,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/27 6:26,2015/2/27 10:36,Europe,United Kingdom,Service Cloud Case (Read Only)
3578143,Thomson Reuters Eikon with Datastream for Office,Phone,2015/1/27 6:25,2015/2/27 10:40,Europe,United Kingdom,Service Cloud Case (Read Only)
3268545,Thomson Reuters Eikon,Phone,2014/9/12 4:18,2015/2/27 11:16,Europe,United Kingdom,Service Cloud Case (Read Only)
????Case Owner: Ricky Leung (6 records),,,,,,,
,,,,,,,
3583468,Thomson Reuters Eikon,Email,2015/1/29 2:28,2015/2/2 4:44,Asia,Hong Kong,Service Cloud Case (Read Only)
